time,pm25_obs,pm25_cf,att,period,year,week,year_week
2019-04-21,39.902520709840125,39.724342,0.17817836364871908,pre,2019,16,201916
2019-04-28,34.914622276323854,34.84643,0.06819054414611969,pre,2019,17,201917
2019-05-05,34.860887767533846,34.434036,0.4268515126510337,pre,2019,18,201918
2019-05-12,36.15260652738086,36.991512,-0.8389057712031232,pre,2019,19,201919
2019-05-19,35.416427336198,35.4047,0.011726103287841738,pre,2019,20,201920
2019-05-26,31.449626522505817,32.720078,-1.2704509921426208,pre,2019,21,201921
2019-06-02,29.283143800046645,30.697666,-1.4145223681662458,pre,2019,22,201922
2019-06-09,27.93656696597852,27.899609,0.03695835391797431,pre,2019,23,201923
2019-06-16,26.24831903217986,25.945444,0.3028749251241969,pre,2019,24,201924
2019-06-23,26.308971645729905,25.529295,0.7796766780785376,pre,2019,25,201925
2019-06-30,26.086696716658498,24.284283,1.8024140323323259,pre,2019,26,201926
2019-07-07,25.088612913809143,24.306364,0.7822488543609012,pre,2019,27,201927
2019-07-14,24.82811873156966,23.79683,1.0312895079368474,pre,2019,28,201928
2019-07-21,24.60923099662526,25.431355,-0.8221235260798174,pre,2019,29,201929
2019-07-28,23.13329191488788,23.104456,0.028835967011904273,pre,2019,30,201930
2019-08-04,20.503643791832484,22.487064,-1.9834205697397813,pre,2019,31,201931
2019-08-11,21.24434010927489,22.20596,-0.9616192107934687,pre,2019,32,201932
2019-08-18,22.914957378815444,25.276018,-2.361060763884751,pre,2019,33,201933
2019-08-25,24.338441256848117,23.09843,1.2400106233031956,pre,2019,34,201934
2019-09-01,24.73166886570726,21.17511,3.5565590024260096,pre,2019,35,201935
2019-09-08,26.550149909991628,25.134188,1.4159622116273702,pre,2019,36,201936
2019-09-15,27.267186278163177,25.874674,1.3925124347793876,pre,2019,37,201937
2019-09-22,26.329473064460604,27.382538,-1.053064777336271,pre,2019,38,201938
2019-09-29,30.533482943180125,29.37289,1.160592470768016,pre,2019,39,201939
2019-10-06,31.68356711204615,32.77382,-1.090251857680414,pre,2019,40,201940
2019-10-13,33.67319783778966,34.26913,-0.5959328689974512,pre,2019,41,201941
2019-10-20,40.3218154911978,39.557526,0.7642898564321783,pre,2019,42,201942
2019-10-27,44.04503133064559,44.048843,-0.0038120531434699956,pre,2019,43,201943
2019-11-03,47.665557600846256,47.61461,0.05094883619781854,pre,2019,44,201944
2019-11-10,48.66660017281216,48.556816,0.10978407173794125,pre,2019,45,201945
2019-11-17,49.350243761720186,49.411346,-0.06110267382668866,pre,2019,46,201946
2019-11-24,49.39514983464352,49.198177,0.19697249699703434,pre,2019,47,201947
2019-12-01,57.15191142429525,57.564423,-0.41251118312662527,pre,2019,48,201948
2019-12-08,65.13832638170649,64.119576,1.0187508812182102,pre,2019,49,201949
2019-12-15,69.2799192932758,71.39079,-2.1108735534038914,pre,2019,50,201950
2019-12-22,58.44342400606593,57.336243,1.107181330284682,pre,2019,51,201951
2019-12-29,63.35562226249045,63.340492,0.015130013955293009,pre,2019,52,201952
2020-01-05,73.2160844386185,73.33263,-0.1165419041549427,pre,2020,1,202001
2020-01-12,62.75802951585172,62.634594,0.12343555222867053,pre,2020,2,202002
2020-01-19,74.33637392634921,73.25952,1.0768524419742107,pre,2020,3,202003
2020-01-26,69.09237781881313,69.25732,-0.16493877054233508,pre,2020,4,202004
2020-02-02,56.43558417384486,56.73387,-0.2982872861160786,pre,2020,5,202005
2020-02-09,49.445786894018205,48.627373,0.8184141523189865,pre,2020,6,202006
2020-02-16,43.11861040551628,43.324837,-0.2062263254407526,pre,2020,7,202007
2020-02-23,43.76301867039088,43.76507,-0.0020531985056067015,pre,2020,8,202008
2020-03-01,42.3783027954816,42.374043,0.004260284495273936,pre,2020,9,202009
2020-03-08,40.95018749482824,39.540802,1.409385492875117,pre,2020,10,202010
2020-03-15,41.21786475342452,40.947464,0.270400764166709,pre,2020,11,202011
2020-03-22,37.391998203927415,34.43368,2.958316715890305,pre,2020,12,202012
2020-03-29,36.48777809093279,39.295635,-2.8078571324558794,pre,2020,13,202013
2020-04-05,39.62704759071681,39.77191,-0.14486403037693663,pre,2020,14,202014
2020-04-12,41.13874238797301,41.28263,-0.1438885324371455,pre,2020,15,202015
2020-04-19,41.27063950407132,42.131866,-0.861226951006806,pre,2020,16,202016
2020-04-26,33.79825548244397,33.618706,0.17954973293225152,pre,2020,17,202017
2020-05-03,33.034110517107,34.483986,-1.4498753837719036,pre,2020,18,202018
2020-05-10,32.00817846532338,32.61667,-0.6084902358484925,pre,2020,19,202019
2020-05-17,30.4595952337142,29.048725,1.410870105540372,pre,2020,20,202020
2020-05-24,28.84074905227941,29.789131,-0.9483821122713714,pre,2020,21,202021
2020-05-31,27.66275668031462,28.703903,-1.0411465179275687,pre,2020,22,202022
2020-06-07,26.676408713687565,28.075607,-1.399198586117123,pre,2020,23,202023
2020-06-14,24.448589347228385,24.326622,0.12196733795104109,pre,2020,24,202024
2020-06-21,23.85738479697292,25.250704,-1.3933190146725885,pre,2020,25,202025
2020-06-28,23.663449890003108,24.96931,-1.3058608704949393,pre,2020,26,202026
2020-07-05,22.66186276284667,21.265339,1.3965238651415923,pre,2020,27,202027
2020-07-12,22.944200627185527,23.979244,-1.0350436049922074,pre,2020,28,202028
2020-07-19,22.93497208205124,23.491291,-0.5563189640913393,pre,2020,29,202029
2020-07-26,22.390971092781523,20.88917,1.5018013997883592,pre,2020,30,202030
2020-08-02,20.903663445399115,21.79348,-0.8898164740344789,pre,2020,31,202031
2020-08-09,20.505490555221552,21.922432,-1.416941390579229,pre,2020,32,202032
2020-08-16,21.12776253902613,20.72771,0.4000518151491761,pre,2020,33,202033
2020-08-23,22.365181840192395,24.072186,-1.7070036761650265,pre,2020,34,202034
2020-08-30,23.24546536359469,22.55687,0.6885958567587522,pre,2020,35,202035
2020-09-06,24.695479005581007,26.73936,-2.0438818037451654,pre,2020,36,202036
2020-09-13,25.56660180818203,26.343441,-0.776839201339456,pre,2020,37,202037
2020-09-20,24.34840582824964,24.396633,-0.048227319943720204,pre,2020,38,202038
2020-09-27,25.863697733999043,23.856726,2.0069720412500196,pre,2020,39,202039
2020-10-04,27.816093957268027,26.782024,1.0340695737231052,pre,2020,40,202040
2020-10-11,30.6991745408119,30.632042,0.0671326096595557,pre,2020,41,202041
2020-10-18,36.33803872806153,35.86786,0.4701798413427767,pre,2020,42,202042
2020-10-25,42.13063501854944,42.248993,-0.11835790137243407,pre,2020,43,202043
2020-11-01,44.87311242118145,29.390572,15.482540826943172,post,2020,44,202044
2020-11-08,43.92969977560615,36.805267,7.124432441621778,post,2020,45,202045
2020-11-15,47.79545923012223,61.35723,-13.561771910014485,post,2020,46,202046
2020-11-22,45.22609030585394,55.733315,-10.50722420830622,post,2020,47,202047
2020-11-29,53.5010503848676,53.563156,-0.062105743062090824,post,2020,48,202048
2020-12-06,60.62419795418916,58.656555,1.9676427784079067,post,2020,49,202049
2020-12-13,68.65478610148062,53.707085,14.947701445718906,post,2020,50,202050
2020-12-20,63.246344661860206,46.48581,16.76053533568833,post,2020,51,202051
2020-12-27,70.06964912226253,68.65241,1.4172367077117514,post,2020,52,202052
2021-01-03,69.94736243939107,68.147224,1.8001380131215399,post,2020,53,202053
2021-01-10,65.15183063842527,50.58078,14.571050609128392,post,2021,1,202101
2021-01-17,66.75940092271713,54.44549,12.31390913194565,post,2021,2,202102
2021-01-24,69.74884972862263,67.13757,2.6112764864351306,post,2021,3,202103
2021-01-31,60.44795737653466,57.86547,2.5824864903041913,post,2021,4,202104
2021-02-07,54.96691340117694,51.077316,3.889597116997251,post,2021,5,202105
2021-02-14,49.580186561762936,42.75435,6.8258378068801235,post,2021,6,202106
2021-02-21,42.76265499975424,25.20596,17.55669567968588,post,2021,7,202107
2021-02-28,44.022392203156464,32.27391,11.748481680695527,post,2021,8,202108
2021-03-07,42.35636820566769,43.465576,-1.1092079662073075,post,2021,9,202109
2021-03-14,47.74727621349896,83.02411,-35.27683267321979,post,2021,10,202110
2021-03-21,45.93354281931981,141.4142,-95.48065700978175,post,2021,11,202111
2021-03-28,42.03912242722543,60.442886,-18.403763925313633,post,2021,12,202112
2021-04-04,40.30989062317361,45.29813,-4.988239412226783,post,2021,13,202113
2021-04-11,38.67122851453855,35.786438,2.884790526257298,post,2021,14,202114
2021-04-18,38.02995637651291,41.25128,-3.2213253617683435,post,2021,15,202115
2021-04-25,34.73517824858401,31.701778,3.033399836718779,post,2021,16,202116
2021-05-02,32.33513356076434,44.99334,-12.658205977809878,post,2021,17,202117
2021-05-09,34.39598711151889,29.006762,5.3892255606155715,post,2021,18,202118
2021-05-16,30.0344779039768,27.412945,2.621533110275628,post,2021,19,202119
2021-05-23,26.93670839453798,29.567627,-2.6309185585870196,post,2021,20,202120
2021-05-30,26.22856811547273,27.80135,-1.5727815244198489,post,2021,21,202121
2021-06-06,25.15305377635936,28.957058,-3.8040041765214987,post,2021,22,202122
2021-06-13,23.482163125632688,22.002884,1.4792792144998756,post,2021,23,202123
2021-06-20,21.854877891361124,22.67045,-0.8155723192101654,post,2021,24,202124
2021-06-27,21.748829309253864,19.78236,1.9664692323495672,post,2021,25,202125
2021-07-04,20.15485380534652,19.683186,0.47166822795394125,post,2021,26,202126
2021-07-11,19.22291977316719,21.583946,-2.361026454860152,post,2021,27,202127
2021-07-18,18.847140959766893,24.581863,-5.734722443553419,post,2021,28,202128
2021-07-25,18.36422951705829,21.645391,-3.2811619471751072,post,2021,29,202129
2021-08-01,18.17217015984177,21.264223,-3.0920529389131133,post,2021,30,202130
2021-08-08,18.672038296799947,23.277376,-4.605337878126811,post,2021,31,202131
2021-08-15,19.32374231265521,21.790009,-2.4662662322666655,post,2021,32,202132
2021-08-22,19.341213775696293,22.278362,-2.937148498473629,post,2021,33,202133
2021-08-29,19.565053023993084,23.054688,-3.4896344760069162,post,2021,34,202134
2021-09-05,19.98995079513948,26.271439,-6.281487803493331,post,2021,35,202135
2021-09-12,21.44155465183417,27.821995,-6.38044012965997,post,2021,36,202136
2021-09-19,21.213652519050328,26.927538,-5.7138853990404925,post,2021,37,202137
2021-09-26,21.196008036315902,26.628038,-5.432030370056168,post,2021,38,202138
2021-10-03,23.1857083773948,26.505272,-3.319563534226294,post,2021,39,202139
2021-10-10,24.71264140669481,28.42165,-3.7090085261665173,post,2021,40,202140
2021-10-17,29.592442925162985,26.983837,2.6086057974774377,post,2021,41,202141
2021-10-24,37.596002392724834,29.125168,8.470834546045147,post,2021,42,202142
2021-10-31,45.07414121424506,37.05963,8.01450986658881,post,2021,43,202143
2021-11-07,43.21933424085677,30.373453,12.845881100597978,post,2021,44,202144
2021-11-14,42.22059072148556,33.17273,9.047861229298057,post,2021,45,202145
2021-11-21,48.72425524991183,43.195473,5.528782532626671,post,2021,46,202146
2021-11-28,45.42728648990422,24.257324,21.16996227115422,post,2021,47,202147
2021-12-05,48.09449516246716,19.67728,28.41721473644177,post,2021,48,202148
2021-12-12,60.39564727770147,39.016033,21.37961410509405,post,2021,49,202149
2021-12-19,51.30850183875299,31.645239,19.663262962410215,post,2021,50,202150
2021-12-26,54.19641084411307,49.243526,4.952884385372833,post,2021,51,202151
2022-01-02,62.136642948695965,54.051453,8.085190311977215,post,2021,52,202152
2022-01-09,66.4750348516386,60.989494,5.485540527908128,post,2022,1,202201
2022-01-16,66.71572792022057,75.59864,-8.882912521673958,post,2022,2,202202
2022-01-23,66.02113408576604,70.35376,-4.332625679858964,post,2022,3,202203
2022-01-30,57.49299040928793,51.53585,5.957139884385583,post,2022,4,202204
2022-02-06,51.5612357563263,40.58362,10.977617592263798,post,2022,5,202205
2022-02-13,46.99775967667802,45.576435,1.4213245875666942,post,2022,6,202206
2022-02-20,46.51845804982034,26.987438,19.531019847916042,post,2022,7,202207
2022-02-27,47.71169106760401,30.403542,17.3081495026626,post,2022,8,202208
2022-03-06,42.76005146834356,32.58944,10.170612076253718,post,2022,9,202209
2022-03-13,40.96754906977622,37.189808,3.7777411779305154,post,2022,10,202210
2022-03-20,38.7091846291516,25.115772,13.593412381837148,post,2022,11,202211
2022-03-27,34.26989297235104,37.414146,-3.1442534509888063,post,2022,12,202212
2022-04-03,34.265987352164,33.768753,0.4972343004061841,post,2022,13,202213
2022-04-10,34.78309159845525,34.21924,0.5638533172052504,post,2022,14,202214
2022-04-17,32.44930129395846,39.343513,-6.894212194811068,post,2022,15,202215
2022-04-24,32.040427055597824,21.79918,10.241247978449387,post,2022,16,202216
2022-05-01,28.651482093310047,35.062958,-6.411475670361828,post,2022,17,202217
2022-05-08,28.215408039100307,28.047142,0.16826601029171329,post,2022,18,202218
2022-05-15,26.54806062886429,22.669983,3.8780777187080417,post,2022,19,202219
2022-05-22,25.08615058731782,30.79034,-5.704189836266163,post,2022,20,202220
2022-05-29,23.247052375413865,21.50106,1.7459918895740216,post,2022,21,202221
2022-06-05,22.310272138679508,26.66148,-4.351207811271664,post,2022,22,202222
2022-06-12,21.09068532611229,22.761414,-1.6707282481064603,post,2022,23,202223
2022-06-19,19.65473947057898,23.72895,-4.0742110299093,post,2022,24,202224
2022-06-26,18.5539500184605,24.038696,-5.484746270601999,post,2022,25,202225
2022-07-03,17.230068953034582,20.923853,-3.6937839674976445,post,2022,26,202226
2022-07-10,16.861535422375162,23.749748,-6.888212807605306,post,2022,27,202227
2022-07-17,18.79975608862056,20.398886,-1.5991296383081526,post,2022,28,202228
2022-07-24,17.661387178527278,23.79538,-6.133992460144597,post,2022,29,202229
2022-07-31,17.727385011058605,23.839901,-6.11251595940038,post,2022,30,202230
2022-08-07,17.302020719389926,20.18943,-2.88740951742648,post,2022,31,202231
2022-08-14,17.660363280092625,24.285925,-6.6255616314063985,post,2022,32,202232
2022-08-21,17.782190292386257,24.263998,-6.481807739229954,post,2022,33,202233
2022-08-28,18.30852518414214,24.103285,-5.794759651673289,post,2022,34,202234
2022-09-04,20.27575020828049,25.397968,-5.12221808395584,post,2022,35,202235
2022-09-11,24.44828488206989,22.622112,1.8261726078999665,post,2022,36,202236
2022-09-18,24.42424598750641,22.356373,2.067873154254457,post,2022,37,202237
2022-09-25,22.29533099951306,28.505327,-6.2099962252183865,post,2022,38,202238
2022-10-02,24.86384318375621,26.52311,-1.6592662522789468,post,2022,39,202239
2022-10-09,24.60555484937808,21.791832,2.8137228791632367,post,2022,40,202240
2022-10-16,32.132332042041746,27.68038,4.451952174488035,post,2022,41,202241
2022-10-23,37.571751358470166,20.411348,17.16040301557466,post,2022,42,202242
2022-10-30,35.88531278825153,23.978928,11.906385175946845,post,2022,43,202243
2022-11-06,37.68397331654721,8.5065155,29.177457813617522,post,2022,44,202244
2022-11-13,42.94324910150098,20.088762,22.854486818175786,post,2022,45,202245
2022-11-20,38.759148289049605,21.631691,17.1274573100457,post,2022,46,202246
2022-11-27,35.33241355197276,14.128286,21.204127190278427,post,2022,47,202247
2022-12-04,42.13170103184637,38.577255,3.554445782822931,post,2022,48,202248
2022-12-11,58.42109327231068,61.8695,-3.448405934232291,post,2022,49,202249
2022-12-18,54.17167815531816,41.812553,12.359124749556443,post,2022,50,202250
2022-12-25,56.06118131252109,54.553535,1.5076458510953117,post,2022,51,202251
